,Unnamed: 0,time,time_2,year,period,month,day,hour,z_bases,z_tops,tropopause_base,tropopause_top,tropopause_base_bool,tropopause_top_bool,thickness,cod,lidar_ratio,class_,subvisual,thin,opaque,fake_top1,cond_s_bg,cirrus
5213,5213,2015-11-07 18:00:00,736275.7518211806,2015,Trans,11,7,18,12215.0,14217.5,-4286.312000000002,-2283.8120000000017,False,False,2002.5,0.5496782862931469,28.04757575757576,opaque,False,False,False,False,True,True
5214,5214,2015-11-07 18:05:00,736275.7553454861,2015,Trans,11,7,18,11907.5,14097.5,-4593.812000000002,-2403.8120000000017,False,False,2190.0,0.4919598051471617,35.91939393939394,opaque,False,False,False,False,True,True
5216,5216,2015-11-07 18:15:00,736275.7620445602,2015,Trans,11,7,18,12027.5,13970.0,-4473.812000000002,-2531.3120000000017,False,False,1942.5,0.4664187261066492,40.977194626679164,opaque,False,False,False,False,True,True
5217,5217,2015-11-07 18:20:00,736275.765568287,2015,Trans,11,7,18,11937.5,13760.0,-4563.812000000002,-2741.3120000000017,False,False,1822.5,0.181245968375149,24.01090909090909,thin,False,False,False,False,True,True
5218,5218,2015-11-07 18:25:00,736275.7690925925,2015,Trans,11,7,18,12042.5,13565.0,-4458.812000000002,-2936.3120000000017,False,False,1522.5,0.1707969537049584,25.0,thin,False,False,False,False,True,True
5219,5219,2015-11-07 18:30:00,736275.7726163195,2015,Trans,11,7,18,12020.0,13542.5,-4481.312000000002,-2958.8120000000017,False,False,1522.5,0.116163002572284,17.98878787878788,thin,False,False,False,False,True,True
5222,5222,2015-11-07 18:40:00,736275.7794920267,2015,Trans,11,7,18,11540.0,13760.0,-4961.312000000002,-2741.3120000000017,False,False,2220.0,0.0672887452224981,25.0,thin,False,False,False,False,True,True
5223,5223,2015-11-07 18:40:00,736275.7794920267,2015,Trans,11,7,18,18410.0,18492.5,1908.6879999999985,1991.1879999999985,True,True,82.5,0.0025005952616468,25.0,subvisual,True,False,False,False,True,True
5226,5226,2015-11-07 18:55:00,736275.7898894676,2015,Trans,11,7,18,11675.0,14330.0,-4826.312000000002,-2171.3120000000017,False,False,2655.0,0.4589699264789527,33.02181818181818,opaque,False,False,False,False,True,True
5803,5803,2015-11-09 18:00:00,736277.7518385417,2015,Trans,11,9,18,10220.0,14450.0,-6281.312000000002,-2051.3120000000017,False,False,4230.0,1.4777824466208451,18.64869803563271,opaque,False,False,False,False,True,True
5805,5805,2015-11-09 18:10:00,736277.7583596965,2015,Trans,11,9,18,10032.5,12095.0,-6468.812000000002,-4406.312000000002,False,False,2062.5,0.7299044499407579,27.40060606060606,opaque,False,False,False,False,True,True
5806,5806,2015-11-09 18:10:00,736277.7583596965,2015,Trans,11,9,18,12815.0,14262.5,-3686.3120000000017,-2238.8120000000017,False,False,1447.5,0.5122602139584227,27.40060606060606,opaque,False,False,False,False,True,True
5809,5809,2015-11-09 18:20:00,736277.7655879629,2015,Trans,11,9,18,10077.5,14352.5,-6423.812000000002,-2148.8120000000017,False,False,4275.0,1.348071218679213,26.872424242424245,opaque,False,False,False,False,True,True
5810,5810,2015-11-09 18:25:00,736277.7692914095,2015,Trans,11,9,18,10032.5,14180.0,-6468.812000000002,-2321.3120000000017,False,False,4147.5,0.8568939108365581,21.22787878787879,opaque,False,False,False,False,True,True
5811,5811,2015-11-09 18:30:00,736277.7726394676,2015,Trans,11,9,18,9972.5,14180.0,-6528.812000000002,-2321.3120000000017,False,False,4207.5,0.8724500082977813,29.50909090909091,opaque,False,False,False,False,True,True
5812,5812,2015-11-09 18:35:00,736277.776166088,2015,Trans,11,9,18,9905.0,14060.0,-6596.312000000002,-2441.3120000000017,False,False,4155.0,0.6136460223184396,17.562424242424242,opaque,False,False,False,False,True,True
5814,5814,2015-11-09 18:45:00,736277.7828611112,2015,Trans,11,9,18,10055.0,13175.0,-6446.312000000002,-3326.3120000000017,False,False,3120.0,0.6202026725771889,28.67969696969697,opaque,False,False,False,False,True,True
5815,5815,2015-11-09 18:50:00,736277.7863888888,2015,Trans,11,9,18,9965.0,12867.5,-6536.312000000002,-3633.8120000000017,False,False,2902.5,0.8565312687532638,24.59636363636364,opaque,False,False,False,False,True,True
5816,5816,2015-11-09 18:50:00,736277.7863888888,2015,Trans,11,9,18,14900.0,15102.5,-1601.3120000000015,-1398.8120000000015,False,False,202.5,0.0597579954944137,24.59636363636364,thin,False,False,False,False,True,True
5820,5820,2015-11-09 19:05:00,736277.7968987911,2015,Trans,11,9,19,9830.0,12597.5,-6671.312000000002,-3903.8120000000017,False,False,2767.5,0.2213458361920191,10.99827288428325,thin,False,False,False,False,True,True
5827,5827,2015-11-09 19:20:00,736277.8071782407,2015,Trans,11,9,19,9852.5,13400.0,-6648.812000000002,-3101.3120000000017,False,False,3547.5,0.2220083923048229,25.0,thin,False,False,False,False,True,True
5828,5828,2015-11-09 19:20:00,736277.8071782407,2015,Trans,11,9,19,14487.5,15672.5,-2013.8120000000013,-828.8120000000017,False,False,1185.0,0.0741592515521395,25.0,thin,False,False,False,False,True,True
6573,6573,2015-11-11 19:50:00,736279.8282366898,2015,Trans,11,11,19,8840.0,11480.0,-7661.312000000002,-5021.312000000002,False,False,2640.0,0.9704292218250864,17.95909090909091,opaque,False,False,False,False,True,True
6574,6574,2015-11-11 19:50:00,736279.8282366898,2015,Trans,11,11,19,13407.5,13677.5,-3093.8120000000017,-2823.8120000000017,False,False,270.0,0.099248443141202,17.95909090909091,thin,False,False,False,False,True,True
6575,6575,2015-11-11 19:50:00,736279.8282366898,2015,Trans,11,11,19,14202.5,16625.0,-2298.8120000000017,123.68799999999828,False,True,2422.5,0.8904790870724514,17.95909090909091,opaque,False,False,False,False,True,True
6784,6784,2015-11-12 04:10:00,736280.1753287036,2015,Trans,11,12,4,13242.5,15912.5,-3258.8120000000017,-588.8120000000017,False,False,2670.0,0.0750128836553322,25.0,thin,False,False,False,False,True,True
7657,7657,2015-11-14 21:10:00,736282.8837158564,2015,Trans,11,14,21,11660.0,16062.5,-4841.312000000002,-438.8120000000017,False,False,4402.5,1.2799755796972558,26.10878787878788,opaque,False,False,False,False,True,True
7973,7973,2015-11-15 18:00:00,736283.7521440972,2015,Trans,11,15,18,14255.0,14825.0,-2246.3120000000017,-1676.3120000000015,False,False,570.0,0.0079557952920496,25.0,subvisual,True,False,False,False,True,True
7974,7974,2015-11-15 18:00:00,736283.7521440972,2015,Trans,11,15,18,15515.0,16197.5,-986.3120000000016,-303.8120000000017,False,False,682.5,0.0095260180470593,25.0,subvisual,True,False,False,False,True,True
7975,7975,2015-11-15 18:05:00,736283.7551845422,2015,Trans,11,15,18,14367.5,14877.5,-2133.8120000000017,-1623.8120000000015,False,False,510.0,0.0075873840104765,25.0,subvisual,True,False,False,False,True,True
7976,7976,2015-11-15 18:05:00,736283.7551845422,2015,Trans,11,15,18,15627.5,16115.0,-873.8120000000017,-386.3120000000017,False,False,487.5,0.0072526464806026,25.0,subvisual,True,False,False,False,True,True
7977,7977,2015-11-15 18:10:00,736283.7585341434,2015,Trans,11,15,18,13827.5,13955.0,-2673.8120000000017,-2546.3120000000017,False,False,127.5,0.0026010574943608,25.0,subvisual,True,False,False,False,True,True
7978,7978,2015-11-15 18:10:00,736283.7585341434,2015,Trans,11,15,18,14660.0,14862.5,-1841.3120000000013,-1638.8120000000015,False,False,202.5,0.0041310913145731,25.0,subvisual,True,False,False,False,True,True
7979,7979,2015-11-15 18:10:00,736283.7585341434,2015,Trans,11,15,18,15665.0,16055.0,-836.3120000000017,-446.3120000000017,False,False,390.0,0.0079561758651038,25.0,subvisual,True,False,False,False,True,True
7980,7980,2015-11-15 18:15:00,736283.7620794752,2015,Trans,11,15,18,13827.5,14000.0,-2673.8120000000017,-2501.3120000000017,False,False,172.5,0.0069169945425562,25.0,subvisual,True,False,False,False,True,True
7981,7981,2015-11-15 18:15:00,736283.7620794752,2015,Trans,11,15,18,15785.0,16167.5,-716.3120000000017,-333.8120000000017,False,False,382.5,0.0153376835508855,25.0,subvisual,True,False,False,False,True,True
7982,7982,2015-11-15 18:15:00,736283.7620794752,2015,Trans,11,15,18,16760.0,16850.0,258.6879999999983,348.6879999999983,True,True,90.0,0.0036088667178554,25.0,subvisual,True,False,False,False,True,True
7983,7983,2015-11-15 18:20:00,736283.7657214506,2015,Trans,11,15,18,13932.5,14060.0,-2568.8120000000017,-2441.3120000000017,False,False,127.5,0.0026327135167848,25.0,subvisual,True,False,False,False,True,True
7984,7984,2015-11-15 18:20:00,736283.7657214506,2015,Trans,11,15,18,15485.0,16025.0,-1016.3120000000016,-476.3120000000017,False,False,540.0,0.0111503160710888,25.0,subvisual,True,False,False,False,True,True
7985,7985,2015-11-15 18:20:00,736283.7657214506,2015,Trans,11,15,18,16647.5,16955.0,146.18799999999828,453.6879999999983,True,True,307.5,0.0063494855404811,25.0,subvisual,True,False,False,False,True,True
7986,7986,2015-11-15 18:25:00,736283.7691087963,2015,Trans,11,15,18,13767.5,14142.5,-2733.8120000000017,-2358.8120000000017,False,False,375.0,0.0035743541395931,25.0,subvisual,True,False,False,False,True,True
7987,7987,2015-11-15 18:25:00,736283.7691087963,2015,Trans,11,15,18,15665.0,16100.0,-836.3120000000017,-401.3120000000017,False,False,435.0,0.004146250801928,25.0,subvisual,True,False,False,False,True,True
7988,7988,2015-11-15 18:30:00,736283.7726941872,2015,Trans,11,15,18,12972.5,14135.0,-3528.8120000000017,-2366.3120000000017,False,False,1162.5,0.0215059670149633,25.0,subvisual,True,False,False,False,True,True
7989,7989,2015-11-15 18:30:00,736283.7726941872,2015,Trans,11,15,18,14772.5,14982.5,-1728.8120000000015,-1518.8120000000015,False,False,210.0,0.0038849488801224,25.0,subvisual,True,False,False,False,True,True
7990,7990,2015-11-15 18:30:00,736283.7726941872,2015,Trans,11,15,18,15747.5,16250.0,-753.8120000000017,-251.3120000000017,False,False,502.5,0.0092961276774357,25.0,subvisual,True,False,False,False,True,True
7991,7991,2015-11-15 18:35:00,736283.7761591435,2015,Trans,11,15,18,13137.5,15057.5,-3363.8120000000017,-1443.8120000000015,False,False,1920.0,0.0745328775314952,25.0,thin,False,False,False,False,True,True
7992,7992,2015-11-15 18:35:00,736283.7761591435,2015,Trans,11,15,18,15650.0,15980.0,-851.3120000000017,-521.3120000000017,False,False,330.0,0.0128103383257257,25.0,subvisual,True,False,False,False,True,True
7993,7993,2015-11-15 18:40:00,736283.7796802663,2015,Trans,11,15,18,13362.5,14862.5,-3138.8120000000017,-1638.8120000000015,False,False,1500.0,0.0531757934088481,25.0,thin,False,False,False,False,True,True
7994,7994,2015-11-15 18:45:00,736283.7828530092,2015,Trans,11,15,18,13377.5,15072.5,-3123.8120000000017,-1428.8120000000015,False,False,1695.0,0.0444425001187956,25.0,thin,False,False,False,False,True,True
7995,7995,2015-11-15 18:45:00,736283.7828530092,2015,Trans,11,15,18,15687.5,16100.0,-813.8120000000017,-401.3120000000017,False,False,412.5,0.0108156526837776,25.0,subvisual,True,False,False,False,True,True
7996,7996,2015-11-15 18:50:00,736283.786379051,2015,Trans,11,15,18,13452.5,15140.0,-3048.8120000000017,-1361.3120000000015,False,False,1687.5,0.0522850117199495,25.0,thin,False,False,False,False,True,True
7997,7997,2015-11-15 18:50:00,736283.786379051,2015,Trans,11,15,18,15867.5,16017.5,-633.8120000000017,-483.8120000000017,False,False,150.0,0.0046475565973288,25.0,subvisual,True,False,False,False,True,True
8000,8000,2015-11-15 19:05:00,736283.7969525463,2015,Trans,11,15,19,13032.5,14660.0,-3468.8120000000017,-1841.3120000000013,False,False,1627.5,0.047792609156974,25.0,thin,False,False,False,False,True,True
8001,8001,2015-11-15 19:10:00,736283.8004780093,2015,Trans,11,15,19,13205.0,14750.0,-3296.3120000000017,-1751.3120000000015,False,False,1545.0,0.0352253852467513,25.0,thin,False,False,False,False,True,True
8002,8002,2015-11-15 19:15:00,736283.8038265174,2015,Trans,11,15,19,13302.5,14742.5,-3198.8120000000017,-1758.8120000000015,False,False,1440.0,0.0384783649695949,25.0,thin,False,False,False,False,True,True
8003,8003,2015-11-15 19:20:00,736283.8071759258,2015,Trans,11,15,19,13235.0,14720.0,-3266.3120000000017,-1781.3120000000015,False,False,1485.0,0.1050010608558667,25.0,thin,False,False,False,False,True,True
8004,8004,2015-11-15 19:25:00,736283.8107019676,2015,Trans,11,15,19,13287.5,14945.0,-3213.8120000000017,-1556.3120000000015,False,False,1657.5,0.0881584502683232,25.0,thin,False,False,False,False,True,True
8007,8007,2015-11-15 19:35:00,736283.8177523148,2015,Trans,11,15,19,3582.5,3687.5,-12918.812000000002,-12813.812000000002,False,False,105.0,0.0051758893704074,25.0,subvisual,True,False,False,False,True,False
8008,8008,2015-11-15 19:35:00,736283.8177523148,2015,Trans,11,15,19,13505.0,14675.0,-2996.3120000000017,-1826.3120000000013,False,False,1170.0,0.057674195841683,25.0,thin,False,False,False,False,True,True
8009,8009,2015-11-15 19:35:00,736283.8177523148,2015,Trans,11,15,19,15740.0,16017.5,-761.3120000000017,-483.8120000000017,False,False,277.5,0.0136791361932196,25.0,subvisual,True,False,False,False,True,True
8010,8010,2015-11-15 19:40:00,736283.8212760417,2015,Trans,11,15,19,13422.5,14757.5,-3078.8120000000017,-1743.8120000000015,False,False,1335.0,0.0498832694605968,25.0,thin,False,False,False,False,True,True
8011,8011,2015-11-15 19:40:00,736283.8212760417,2015,Trans,11,15,19,15657.5,16137.5,-843.8120000000017,-363.8120000000017,False,False,480.0,0.0179355575588662,25.0,subvisual,True,False,False,False,True,True
8012,8012,2015-11-15 19:45:00,736283.8249003342,2015,Trans,11,15,19,13400.0,14712.5,-3101.3120000000017,-1788.8120000000015,False,False,1312.5,0.0538868065043524,25.0,thin,False,False,False,False,True,True
8013,8013,2015-11-15 19:50:00,736283.8281520063,2015,Trans,11,15,19,13392.5,14712.5,-3108.8120000000017,-1788.8120000000015,False,False,1320.0,0.0506655207541483,25.0,thin,False,False,False,False,True,True
8014,8014,2015-11-15 19:55:00,736283.8315358795,2015,Trans,11,15,19,13527.5,14517.5,-2973.8120000000017,-1983.8120000000013,False,False,990.0,0.0430471354990122,25.0,thin,False,False,False,False,True,True
8015,8015,2015-11-15 19:55:00,736283.8315358795,2015,Trans,11,15,19,15837.5,16235.0,-663.8120000000017,-266.3120000000017,False,False,397.5,0.0172840771321791,25.0,subvisual,True,False,False,False,True,True
8016,8016,2015-11-15 20:00:00,736283.8351041666,2015,Trans,11,15,20,13520.0,14427.5,-2981.3120000000017,-2073.8120000000017,False,False,907.5,0.0269399963790171,25.0,subvisual,True,False,False,False,True,True
8017,8017,2015-11-15 20:00:00,736283.8351041666,2015,Trans,11,15,20,15755.0,16212.5,-746.3120000000017,-288.8120000000017,False,False,457.5,0.0135813204885953,25.0,subvisual,True,False,False,False,True,True
8018,8018,2015-11-15 20:05:00,736283.8386342592,2015,Trans,11,15,20,13430.0,14412.5,-3071.3120000000017,-2088.8120000000017,False,False,982.5,0.03920098929373,25.0,thin,False,False,False,False,True,True
8019,8019,2015-11-15 20:05:00,736283.8386342592,2015,Trans,11,15,20,16002.5,16250.0,-498.8120000000017,-251.3120000000017,False,False,247.5,0.0098750583717029,25.0,subvisual,True,False,False,False,True,True
8020,8020,2015-11-15 20:10:00,736283.8419881687,2015,Trans,11,15,20,13617.5,14292.5,-2883.8120000000017,-2208.8120000000017,False,False,675.0,0.0161642872233439,25.0,subvisual,True,False,False,False,True,True
8021,8021,2015-11-15 20:10:00,736283.8419881687,2015,Trans,11,15,20,15950.0,16062.5,-551.3120000000017,-438.8120000000017,False,False,112.5,0.0026940478705573,25.0,subvisual,True,False,False,False,True,True
8022,8022,2015-11-15 20:15:00,736283.8453368056,2015,Trans,11,15,20,13880.0,14330.0,-2621.3120000000017,-2171.3120000000017,False,False,450.0,0.0070051139575814,25.0,subvisual,True,False,False,False,True,True
8023,8023,2015-11-15 20:15:00,736283.8453368056,2015,Trans,11,15,20,15897.5,16400.0,-603.8120000000017,-101.31200000000172,False,False,502.5,0.0078223772526325,25.0,subvisual,True,False,False,False,True,True
8024,8024,2015-11-15 20:20:00,736283.8488634259,2015,Trans,11,15,20,14187.5,14292.5,-2313.8120000000017,-2208.8120000000017,False,False,105.0,0.0017883107839531,25.0,subvisual,True,False,False,False,True,True
8026,8026,2015-11-15 20:30:00,736283.8559184029,2015,Trans,11,15,20,14210.0,14367.5,-2291.3120000000017,-2133.8120000000017,False,False,157.5,0.0029941720079341,25.0,subvisual,True,False,False,False,True,True
8027,8027,2015-11-15 20:35:00,736283.8594444445,2015,Trans,11,15,20,14217.5,14405.0,-2283.8120000000017,-2096.3120000000017,False,False,187.5,0.0046732140439775,25.0,subvisual,True,False,False,False,True,True
8028,8028,2015-11-15 20:40:00,736283.8629722223,2015,Trans,11,15,20,12972.5,13527.5,-3528.8120000000017,-2973.8120000000017,False,False,555.0,0.0126593252760267,25.0,subvisual,True,False,False,False,True,True
8029,8029,2015-11-15 20:40:00,736283.8629722223,2015,Trans,11,15,20,14270.0,14517.5,-2231.3120000000017,-1983.8120000000013,False,False,247.5,0.0056453747852551,25.0,subvisual,True,False,False,False,True,True
8030,8030,2015-11-15 20:45:00,736283.8663220163,2015,Trans,11,15,20,12957.5,13617.5,-3543.8120000000017,-2883.8120000000017,False,False,660.0,0.0173465947184175,25.0,subvisual,True,False,False,False,True,True
8031,8031,2015-11-15 20:45:00,736283.8663220163,2015,Trans,11,15,20,14352.5,14750.0,-2148.8120000000017,-1751.3120000000015,False,False,397.5,0.0104473809099559,25.0,subvisual,True,False,False,False,True,True
8032,8032,2015-11-15 20:50:00,736283.8696730324,2015,Trans,11,15,20,12882.5,13497.5,-3618.8120000000017,-3003.8120000000017,False,False,615.0,0.0139514918472551,23.23253588516746,subvisual,True,False,False,False,True,True
8033,8033,2015-11-15 20:50:00,736283.8696730324,2015,Trans,11,15,20,14262.5,14802.5,-2238.8120000000017,-1698.8120000000015,False,False,540.0,0.0122500904024679,23.23253588516746,subvisual,True,False,False,False,True,True
8034,8034,2015-11-15 20:55:00,736283.8732002315,2015,Trans,11,15,20,13055.0,13505.0,-3446.3120000000017,-2996.3120000000017,False,False,450.0,0.0121290672643311,25.0,subvisual,True,False,False,False,True,True
8035,8035,2015-11-15 20:55:00,736283.8732002315,2015,Trans,11,15,20,14367.5,14772.5,-2133.8120000000017,-1728.8120000000015,False,False,405.0,0.0109161605378979,25.0,subvisual,True,False,False,False,True,True
